id,project_id,phase_id,description,materials,labor,vendor,estimated_cost,actual_cost,current_paid,due,sort_order,is_custom,created_at,updated_at
860547dc-c939-4be1-b857-ef8830688bf8,8a1449f9-6f73-40ea-9df0-47d7529f83a1,hvac-rough,Venting,300,400,HVAC Contractors,700,0,0,0,104,FALSE,2025-10-30 00:50:24.365434+00,2025-10-30 00:50:24.365434+00
7278ee38-4e47-4c7a-848e-2713981c7855,8a1449f9-6f73-40ea-9df0-47d7529f83a1,hvac-rough,Fireplace,0,0,,0,0,0,0,143,FALSE,2025-10-30 00:50:24.365434+00,2025-10-30 00:50:24.365434+00
eb162ab5-de11-4f73-9784-d70d9f1eb0de,8a1449f9-6f73-40ea-9df0-47d7529f83a1,insulation,All Inclusive,0,0,,6000,0,0,0,0,FALSE,2025-10-30 00:50:31.233911+00,2025-10-30 00:50:31.233911+00
61faa02b-185b-4686-b262-ba987559c594,8a1449f9-6f73-40ea-9df0-47d7529f83a1,insulation,Wall and Ceiling Insulation,3000,2500,Insulation Co,5500,0,0,0,131,FALSE,2025-10-30 00:50:31.233911+00,2025-10-30 00:50:31.233911+00
a326c10d-cb94-45bb-8d75-9cd6a48a1870,8a1449f9-6f73-40ea-9df0-47d7529f83a1,insulation,Air Sealing,200,300,Insulation Co,500,0,0,0,132,FALSE,2025-10-30 00:50:31.233911+00,2025-10-30 00:50:31.233911+00
c177ab9c-de90-40b3-986c-91102884d454,8a1449f9-6f73-40ea-9df0-47d7529f83a1,drywall,All Inclusive,0,0,,8000,0,0,0,0,FALSE,2025-10-30 00:50:37.823525+00,2025-10-30 00:50:37.823525+00
aeff5d3c-66e8-4cc5-b700-a373cd129774,8a1449f9-6f73-40ea-9df0-47d7529f83a1,drywall,"Prep for Plaster, Drywall",200,0,Drywall Supply,200,0,0,0,78,FALSE,2025-10-30 00:50:37.823525+00,2025-10-30 00:50:37.823525+00
159f4ec9-fb4b-46de-aaad-d631bb6c4fba,8a1449f9-6f73-40ea-9df0-47d7529f83a1,drywall,"Drywall Installation, Taping, Finishing",2500,4500,Drywall Pros,7000,0,0,0,133,FALSE,2025-10-30 00:50:37.823525+00,2025-10-30 00:50:37.823525+00
dcda746a-2ece-4c1a-8c57-71fd0364965f,8a1449f9-6f73-40ea-9df0-47d7529f83a1,drywall,Texture,200,400,Drywall Pros,600,0,0,0,134,FALSE,2025-10-30 00:50:37.823525+00,2025-10-30 00:50:37.823525+00
37cd7d6a-636a-4092-8ad4-43be862b3a13,8a1449f9-6f73-40ea-9df0-47d7529f83a1,trim-carpentry,All Inclusive,0,0,,6000,0,0,0,0,FALSE,2025-10-30 00:50:48.220236+00,2025-10-30 00:50:48.220236+00
245ece40-8731-46b9-b0b7-4e30cd113974,8a1449f9-6f73-40ea-9df0-47d7529f83a1,trim-carpentry,"Interior Trim, Baseboards",1500,2000,Trim Supply,3500,0,0,0,127,FALSE,2025-10-30 00:50:48.220236+00,2025-10-30 00:50:48.220236+00
7f067c87-477f-45d9-b45b-0c18be784ea4,8a1449f9-6f73-40ea-9df0-47d7529f83a1,trim-carpentry,"Interior Doors, Closets",2000,1500,Door Supply,3500,0,0,0,128,FALSE,2025-10-30 00:50:48.220236+00,2025-10-30 00:50:48.220236+00
ea24c295-ecf2-4710-8c20-35bc10fa29c1,8a1449f9-6f73-40ea-9df0-47d7529f83a1,trim-carpentry,"Stairs, Railings",0,0,,0,0,0,0,129,FALSE,2025-10-30 00:50:48.220236+00,2025-10-30 00:50:48.220236+00
91271fb7-64bc-4476-b5b2-6c88d3dca41b,8a1449f9-6f73-40ea-9df0-47d7529f83a1,trim-carpentry,Built-ins,0,0,,0,0,0,0,135,FALSE,2025-10-30 00:50:48.220236+00,2025-10-30 00:50:48.220236+00
a64af467-6be1-4fe5-8063-88932a2cccd7,8a1449f9-6f73-40ea-9df0-47d7529f83a1,paint,All Inclusive,0,0,,5000,0,0,0,0,FALSE,2025-10-30 00:50:54.061807+00,2025-10-30 00:50:54.061807+00
ec027614-2b86-44d9-a377-34c2384b9fc8,8a1449f9-6f73-40ea-9df0-47d7529f83a1,paint,Interior Paint,1500,3000,Painters Inc,4500,0,0,0,136,FALSE,2025-10-30 00:50:54.061807+00,2025-10-30 00:50:54.061807+00
11ce8a84-a886-4dc3-b016-77f12088383e,8a1449f9-6f73-40ea-9df0-47d7529f83a1,flooring,All Inclusive,0,0,,12000,0,0,0,0,FALSE,2025-10-30 00:51:02.042295+00,2025-10-30 00:51:02.042295+00
c1bedd3b-bc50-4285-9ce1-459a8ebd0a76,8a1449f9-6f73-40ea-9df0-47d7529f83a1,flooring,Finish Flooring,6000,4000,Flooring Specialists,10000,0,0,0,130,FALSE,2025-10-30 00:51:02.042295+00,2025-10-30 00:51:02.042295+00
5b8dd053-e9bc-46fd-9401-3965f9758d52,8a1449f9-6f73-40ea-9df0-47d7529f83a1,kitchen-bath,All Inclusive,0,0,,25000,0,0,0,0,FALSE,2025-10-30 00:51:12.198638+00,2025-10-30 00:51:12.198638+00
99b509d9-42c3-4178-823b-77dffa823780,8a1449f9-6f73-40ea-9df0-47d7529f83a1,kitchen-bath,Water Treatment,0,0,,0,0,0,0,92,FALSE,2025-10-30 00:51:12.198638+00,2025-10-30 00:51:12.198638+00
f6cd176f-884f-4b39-8d54-2a4a51ec9ee1,8a1449f9-6f73-40ea-9df0-47d7529f83a1,kitchen-bath,Water Heater,800,500,Plumbing Supply,1300,0,0,0,93,FALSE,2025-10-30 00:51:12.198638+00,2025-10-30 00:51:12.198638+00
568705a7-3826-490a-ba54-ca6530d443c5,8a1449f9-6f73-40ea-9df0-47d7529f83a1,kitchen-bath,"Fixtures: Toilets, Tubs, Sinks, Showers",3000,1500,Plumbing Supply,4500,0,0,0,94,FALSE,2025-10-30 00:51:12.198638+00,2025-10-30 00:51:12.198638+00
ef91b5c8-0d31-413d-b494-c736e03f2dec,8a1449f9-6f73-40ea-9df0-47d7529f83a1,kitchen-bath,Kitchen Cabinets,8000,2000,Cabinet Makers,10000,0,0,0,105,FALSE,2025-10-30 00:51:12.198638+00,2025-10-30 00:51:12.198638+00
4b0ac355-df31-43ef-95b0-d27442708f50,8a1449f9-6f73-40ea-9df0-47d7529f83a1,kitchen-bath,Countertops,3500,1000,Stone Fabricators,4500,0,0,0,106,FALSE,2025-10-30 00:51:12.198638+00,2025-10-30 00:51:12.198638+00
0028340c-8ce6-4f05-9761-dbccc0014883,8a1449f9-6f73-40ea-9df0-47d7529f83a1,kitchen-bath,Bathroom Cabinets & Vanities,2000,800,Cabinet Supply,2800,0,0,0,107,FALSE,2025-10-30 00:51:12.198638+00,2025-10-30 00:51:12.198638+00
2a354d45-ed86-4a12-b157-8a0cdec36aa5,8a1449f9-6f73-40ea-9df0-47d7529f83a1,kitchen-bath,Appliances,4000,0,Appliance Store,4000,0,0,0,108,FALSE,2025-10-30 00:51:12.198638+00,2025-10-30 00:51:12.198638+00
dd54c954-8207-4136-bd69-8c95aa8cdbe9,8a1449f9-6f73-40ea-9df0-47d7529f83a1,kitchen-bath,Tile & Backsplash,1500,2000,Tile Setters,3500,0,0,0,109,FALSE,2025-10-30 00:51:12.198638+00,2025-10-30 00:51:12.198638+00
218c5544-bec9-4ebb-aa16-000b6c875bfc,8a1449f9-6f73-40ea-9df0-47d7529f83a1,kitchen-bath,"Mirrors, Shower Doors",800,400,Glass Shop,1200,0,0,0,110,FALSE,2025-10-30 00:51:12.198638+00,2025-10-30 00:51:12.198638+00
dfc1f19b-681f-4085-b347-aa18a55523c4,8a1449f9-6f73-40ea-9df0-47d7529f83a1,porches-decks,All Inclusive,0,0,,5000,0,0,0,0,FALSE,2025-10-30 00:51:19.977447+00,2025-10-30 00:51:19.977447+00
0a0a0bc2-b693-45ca-80f7-97a8ce32090e,8a1449f9-6f73-40ea-9df0-47d7529f83a1,porches-decks,"Doors, Interior",0,0,,0,0,0,0,119,FALSE,2025-10-30 00:51:19.977447+00,2025-10-30 00:51:19.977447+00
8aa9f3cd-62ad-4fe0-9f35-fba2707f6e95,8a1449f9-6f73-40ea-9df0-47d7529f83a1,porches-decks,Deck Footings,0,0,,0,0,0,0,121,FALSE,2025-10-30 00:51:19.977447+00,2025-10-30 00:51:19.977447+00
c8f01473-1cbc-4b13-b556-07f120a391e2,8a1449f9-6f73-40ea-9df0-47d7529f83a1,porches-decks,"Stairs, Railings",1500,2000,Deck Builders,3500,0,0,0,129,FALSE,2025-10-30 00:51:19.977447+00,2025-10-30 00:51:19.977447+00
40ae4896-fc42-412d-b46c-f11eae3e18f6,8a1449f9-6f73-40ea-9df0-47d7529f83a1,final-touches,All Inclusive,0,0,,3000,0,0,0,0,FALSE,2025-10-30 00:51:27.97159+00,2025-10-30 00:51:27.97159+00
d45bf9ad-16b6-4887-89b6-6e0f62a8060c,8a1449f9-6f73-40ea-9df0-47d7529f83a1,final-touches,Final Cleaning,0,500,Cleaning Service,500,0,0,0,137,FALSE,2025-10-30 00:51:27.97159+00,2025-10-30 00:51:27.97159+00
45408eba-c57a-46c1-89ec-397ecc401b35,8a1449f9-6f73-40ea-9df0-47d7529f83a1,final-touches,"Hardware, Bath Accessories",400,200,Hardware Supply,600,0,0,0,146,FALSE,2025-10-30 00:51:27.97159+00,2025-10-30 00:51:27.97159+00
6fff7860-d9bc-44b7-a46f-69c8d236dadf,8a1449f9-6f73-40ea-9df0-47d7529f83a1,final-touches,Window Treatments,800,300,Window Coverings,1100,0,0,0,147,FALSE,2025-10-30 00:51:27.97159+00,2025-10-30 00:51:27.97159+00
cb6e4c8f-c5be-49ac-a0ad-8e837977b7dc,af1045df-7e10-483f-9e49-ad14448b7069,pre-construction,All Inclusive,0,0,,5000,0,0,0,0,FALSE,2025-11-01 20:04:05.774843+00,2025-11-01 20:04:05.774843+00
66918e68-621d-4d08-9e6b-846ae1995a4b,af1045df-7e10-483f-9e49-ad14448b7069,pre-construction,Survey,500,300,ABC Surveying,800,850,850,0,1,FALSE,2025-11-01 20:04:05.774843+00,2025-11-01 20:04:05.774843+00
65476b99-a396-401a-aed4-118f4d5e4f31,af1045df-7e10-483f-9e49-ad14448b7069,pre-construction,Plans and Specifications,3000,2500,Smith Architects,5500,5800,5800,0,2,FALSE,2025-11-01 20:04:05.774843+00,2025-11-01 20:04:05.774843+00
c0b41574-1ca8-42bf-a7d2-f6cb9de01bf9,af1045df-7e10-483f-9e49-ad14448b7069,pre-construction,Plan Review,200,100,County Building,300,300,300,0,3,FALSE,2025-11-01 20:04:05.774843+00,2025-11-01 20:04:05.774843+00
86db4529-53e2-427e-b372-5f0a8ff773fd,af1045df-7e10-483f-9e49-ad14448b7069,pre-construction,Engineering Fees,1500,1000,Jones Engineering,2500,2400,2400,0,4,FALSE,2025-11-01 20:04:05.774843+00,2025-11-01 20:04:05.774843+00
92104bf2-f5b2-4944-b342-b0ef20793f81,af1045df-7e10-483f-9e49-ad14448b7069,pre-construction,"Permits: Zoning, Building, Environmental, Other",1200,0,County Building Dept,1200,1350,1350,0,5,FALSE,2025-11-01 20:04:05.774843+00,2025-11-01 20:04:05.774843+00
c7fe0643-efd1-4c33-93c6-a486b417f5e0,af1045df-7e10-483f-9e49-ad14448b7069,pre-construction,Impact Fee,500,0,County,500,500,500,0,6,FALSE,2025-11-01 20:04:05.774843+00,2025-11-01 20:04:05.774843+00
325ce8b3-b69f-40dc-84e6-00d745c9975e,af1045df-7e10-483f-9e49-ad14448b7069,pre-construction,Legal Fees,800,0,Brown Law,800,750,750,0,7,FALSE,2025-11-01 20:04:05.774843+00,2025-11-01 20:04:05.774843+00
b970722b-1f16-44dc-a6db-cc2907838ac7,af1045df-7e10-483f-9e49-ad14448b7069,pre-construction,Administrative Costs,300,0,,300,280,280,0,8,FALSE,2025-11-01 20:04:05.774843+00,2025-11-01 20:04:05.774843+00
e2edb4d3-98dc-4049-84e4-aece0293e052,af1045df-7e10-483f-9e49-ad14448b7069,pre-construction,Financing Costs,2000,0,First Bank,2000,2100,2100,0,9,FALSE,2025-11-01 20:04:05.774843+00,2025-11-01 20:04:05.774843+00
bfd34026-aec4-473b-8888-1996562ee77b,af1045df-7e10-483f-9e49-ad14448b7069,pre-construction,Insurance,1500,0,State Farm,1500,1650,1650,0,10,FALSE,2025-11-01 20:04:05.774843+00,2025-11-01 20:04:05.774843+00
b7572426-448a-4eed-856a-7d959bfce96d,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,All Inclusive,0,0,,15000,0,0,0,0,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
51747408-e3a6-4078-b6ba-b46615abb2c5,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Job-Site Access,500,1000,Driveway Co,1500,1650,1650,0,11,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
f2efbde8-acd7-491c-a782-00961f463ce1,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Job-Site Security,200,0,Security Rental,200,240,240,0,12,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
f2a3df6e-1796-4c6b-86c8-3e416f8a4239,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Clear Lot,0,2500,Land Clearing LLC,2500,2200,2200,0,14,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
0381d903-a92a-4966-b716-fc12fdf6c697,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Dumpster & Removal,400,0,Waste Management,400,450,450,0,15,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
5ed906a0-4c31-4fa3-b4f9-6a2062e39171,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Storage On Site,150,0,Storage Rental,150,150,150,0,16,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
1046d4f0-2c0d-411b-8af3-6ee69912cb6e,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Portable Toilet,200,0,PortaPotty Inc,200,180,180,0,17,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
087be742-a7c2-4497-9960-067b4d2d7224,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Temporary Power,300,200,Electric Co,500,550,550,0,18,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
e8efce4d-7938-4da8-8915-238e6ef414c8,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Temporary Heat,100,0,,100,95,95,0,19,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
0f9f5303-ed01-4441-af2d-8e628c5c40db,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Cut & Fill,0,3000,Excavation Pro,3000,3200,3200,0,20,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
6cfd2f30-5a33-44c9-a18f-9db747c4a79a,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Blasting,0,0,,0,0,0,0,21,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
204b7ada-52a9-4e40-b496-1037cc72cf6d,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Removal Of Stone/Dirt,500,1000,Excavation Pro,1500,1800,1800,0,22,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
49b6a38e-cf4a-4556-847e-5f67b55cb711,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Rough Grading,0,2000,Grading Services,2000,1900,1900,0,23,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
d5e17b4e-951d-4a26-bf07-97d4a9870655,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Trenching For Utility Hookups,200,800,Utility Trenching,1000,1100,1100,0,24,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
b2119aae-859e-4393-b286-5a1001d72837,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Foundation Excavation,0,3500,Excavation Pro,3500,3400,3400,0,25,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
e8187bde-3a4f-4176-b704-9be3b7d4eb91,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Foundation Footing Drains,400,600,Drainage Inc,1000,1050,1050,0,26,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
15990189-456c-463b-acad-ccb75bcfff91,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Backfill,0,800,Excavation Pro,800,750,750,0,27,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
cd9f304e-cedb-4fa2-9b29-c57597325daf,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Compaction,0,500,Excavation Pro,500,500,500,0,28,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
799044e0-7e9f-4f64-80b4-e750012dce16,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Curtain Drains,300,700,Drainage Inc,1000,950,950,0,29,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
50269adf-2f15-4597-9246-8b82d27f6bd4,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Swales,0,400,Grading Services,400,380,380,0,30,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
23706835-dc5e-48ac-befe-242bc47d6b40,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Retaining Walls,2000,3000,Wall Masters,5000,5400,5400,0,31,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
a48931c9-35d4-4890-ac47-4fe227a334cc,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Ponds,0,0,,0,0,0,0,32,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
0e0d27de-fc16-4ad2-95de-9f2723c9a04d,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Other Site Drainage,0,0,,0,0,0,0,33,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
02a14e34-1df7-4bd9-b006-96888bba634a,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Topsoil,800,400,Landscape Supply,1200,1150,1150,0,34,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
50d0c75a-edff-4ffb-824c-8d77ac428f12,af1045df-7e10-483f-9e49-ad14448b7069,site-prep-excavation,Finish Grading,0,1500,Grading Services,1500,1600,1600,0,35,FALSE,2025-11-01 20:04:34.685711+00,2025-11-01 20:04:34.685711+00
54ee6d70-0e8e-460e-a1cc-bcff83e11515,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,All Inclusive,0,0,,12000,0,0,0,0,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
b48f5ccc-c0b9-4e9a-83ef-042796eb7b1d,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,Soil & Perc Tests,300,200,Soil Testing Co,500,525,525,0,13,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
47a4bb4b-9dcf-44c4-ad71-6e31eeebc7ac,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,Septic System Design,500,300,Septic Design Inc,800,850,850,0,43,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
79d71f56-b7ef-4d13-9d1f-76ca55cee261,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,"Septic Permits, Inspections, Fees",350,0,County Health Dept,350,350,350,0,44,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
6468b563-7aa9-4436-a5f9-0fd45d4d8f3b,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,"Septic System Installation, Tie In To House",6000,4000,Septic Pro,10000,10500,10500,0,45,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
073423aa-569b-4d7e-9dbf-1385cc1d1c26,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,"Well, Pump, Trenching, Plumbing To House, Pressure Tank",4000,3000,Well Services,7000,7200,7200,0,46,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
6d38aa00-39a9-44ef-b3c8-4eaa4c4185d4,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,Well Permits & Fees,200,0,County Water Dept,200,200,200,0,47,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
839906e3-3ea4-4e24-8db7-072b9e9f6077,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,Town Water: Tap Fees & Hookup,0,0,,0,0,0,0,48,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
6e6a9715-06ef-48d5-8f50-5fe50ce91060,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,Town Sewer: Tap Fees & Hookup,0,0,,0,0,0,0,49,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
22e6419d-2e5f-4dc3-9875-3152858d5118,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,"Electrical: Permit, Connection Fee, Installation",800,1200,Power Company,2000,2100,2100,0,50,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
ed82921d-d516-4144-8b6c-2ea55301c0ba,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,"Gas: Permit, Connection Fee, Hookup",0,0,,0,0,0,0,51,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
dd9dc398-2aff-4e17-bfb3-9b076d7d67e2,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,"LPN: Tank Installation, Hookup",0,0,,0,0,0,0,52,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
a64f4426-632b-40a8-a2a5-deb41fe7ff4d,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,Oil Tank Installation,0,0,,0,0,0,0,53,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
e16b0c90-52dd-40ef-a900-60fb18e89928,af1045df-7e10-483f-9e49-ad14448b7069,utilities-septic,Telecom Hookup,150,100,Cable/Internet Co,250,275,275,0,54,FALSE,2025-11-01 20:04:43.871825+00,2025-11-01 20:04:43.871825+00
1e8abbe5-6175-4c0e-8c3f-6dace0e29a6b,af1045df-7e10-483f-9e49-ad14448b7069,foundation,All Inclusive,0,0,,25000,0,0,0,0,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
c7180d4a-4653-4e81-9a38-3bd2189fe2e0,af1045df-7e10-483f-9e49-ad14448b7069,foundation,"LPN: Tank Installation, Hookup",0,0,,0,0,0,0,52,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
3e9ad4cf-74f2-497c-a49b-cc0a96f514b7,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Oil Tank Installation,0,0,,0,0,0,0,53,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
1d36876a-cd93-4207-ae50-5e15705a7cea,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Telecom Hookup,0,0,,0,0,0,0,54,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
174c0251-d607-4aa0-bdef-7f4b2f902c87,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Foundation walls/stem walls/grade beams,8000,7000,Foundation Masters,15000,15800,7900,0,56,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
7a05903c-7830-4895-a8c1-f3fbbb90e029,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Steel Reinforcing,1500,0,Steel Supply,1500,1600,1600,0,57,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
8dcbc46f-09a0-4342-8a50-6d6123fbd45a,af1045df-7e10-483f-9e49-ad14448b7069,foundation,"Anchor Bolts, Hold Downs",300,200,Hardware Supply,500,520,520,0,58,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
c50beced-4a86-4170-990b-e3f0f4b10b48,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Sump Pump,400,300,Plumbing Supply,700,730,730,0,63,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
840a8940-0f71-47ab-a9d3-54e56810a844,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Sub-Slab Vapor Barrier,400,300,Foundation Masters,700,680,680,0,60,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
af0fca9e-e473-4f93-9e98-651a548867c4,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Crawlspace Vapor Barrier,300,200,Foundation Masters,500,480,240,0,61,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
b6c3085c-22a0-4e28-9b27-c818dbe2f4fb,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Crawlspace Vents,200,150,HVAC Supply,350,360,180,0,62,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
650f7c49-91af-4c3b-aca8-0e0aec08e58d,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Slab insulation: Edge/Below,800,400,Insulation Co,1200,1250,625,0,66,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
de58c9b6-8cc7-4579-83c4-8c71e82bdadd,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Footings/Pads,2000,2500,Foundation Masters,4500,4700,4700,0,55,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
6964192d-7b06-453e-99c8-7d423474b49f,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Rough Grading,0,500,Grading Services,500,480,480,0,26,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
f382ebbf-c212-4278-a90f-84a129116f53,af1045df-7e10-483f-9e49-ad14448b7069,foundation,"Dampproofing, Waterproofing",600,800,Waterproofing Pro,1400,1450,725,0,65,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
1ea8f3ea-d9fd-42e1-b42c-392ae0e53c9c,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Foundation Windows,800,400,Window Supply,1200,1180,590,0,64,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
c94d2289-6d5c-46a6-943f-cd515197feb9,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Foundation Drain Board,400,300,Foundation Masters,700,720,360,0,67,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
a83e1f8d-e6fa-4677-9929-47f59ba2e0ef,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Exterior Foundation Insulation,900,600,Insulation Co,1500,1550,775,0,68,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
4d69f9e1-b009-46b0-b238-0e96ce70814e,af1045df-7e10-483f-9e49-ad14448b7069,foundation,Erosion control,200,300,Site Services,500,520,520,0,138,FALSE,2025-11-01 20:05:12.514567+00,2025-11-01 20:05:12.514567+00
3f154ce1-5021-4295-acbd-812474e789f8,af1045df-7e10-483f-9e49-ad14448b7069,rough-framing,All Inclusive,0,0,,45000,0,0,0,0,FALSE,2025-11-01 20:05:42.425856+00,2025-11-01 20:05:42.425856+00
